dataset,station_code,min,mean,max,std,count
sdep_2015_meqpm2pyr_50m,Gud_Main,8.858390808105469,11.123120398955118,13.786649703979492,2.3049758873245967,105275
sdep_2015_meqpm2pyr_50m,Mod_Main,6.674984455108643,8.358130923004227,10.106051445007324,1.4149359424859247,152372
sdep_2015_meqpm2pyr_50m,Sam_Main,9.794136047363281,14.10556422600783,14.784778594970703,1.5226305330594754,94510
sdep_2015_meqpm2pyr_50m,Usk_Main,13.786649703979492,13.786651276665394,13.786649703979492,1.5726859015074979e-06,18329
sdep_2015_meqpm2pyr_50m,Ynd_Main,15.22145938873291,15.221461073642761,15.22145938873291,1.684909850752092e-06,47744
clmins_meqpm2pyr_50m,Eks_Main,0.0,0.0,0.0,0.0,102284
clmins_meqpm2pyr_50m,Gud_Main,0.0,0.0,0.0,0.0,105275
clmins_meqpm2pyr_50m,Mod_Main,0.0,0.0,0.0,0.0,152372
clmins_meqpm2pyr_50m,Sam_Main,0.0,0.0,0.0,0.0,94510
clmins_meqpm2pyr_50m,Usk_Main,0.0,0.0,0.0,0.0,18329
clmins_meqpm2pyr_50m,Ynd_Main,0.0,0.0,0.0,0.0,47744
claoaa_meqpm2pyr_50m,Eks_Main,70.8571548461914,70.85715263384303,70.8571548461914,2.212348377383932e-06,102284
claoaa_meqpm2pyr_50m,Gud_Main,36.08284378051758,36.08284492994538,36.08284378051758,1.1494278027157634e-06,105275
claoaa_meqpm2pyr_50m,Mod_Main,34.417274475097656,34.41727154595333,34.417274475097656,2.9291443297552178e-06,152372
claoaa_meqpm2pyr_50m,Sam_Main,49.928897857666016,49.92890170352344,49.928897857666016,3.845857420969878e-06,94510
claoaa_meqpm2pyr_50m,Usk_Main,108.33307647705078,108.33308554749304,108.33307647705078,9.070442260394883e-06,18329
claoaa_meqpm2pyr_50m,Ynd_Main,14.067619323730469,14.0676171351374,14.067619323730469,2.1885930685527914e-06,47744
clmaxnoaa_meqpm2pyr_50m,Eks_Main,85.18017578125,85.18017480739901,85.18017578125,9.738509874068768e-07,102284
clmaxnoaa_meqpm2pyr_50m,Gud_Main,48.74702453613281,48.747014960816905,48.74702453613281,9.57531590728422e-06,105275
clmaxnoaa_meqpm2pyr_50m,Mod_Main,45.812503814697266,45.812514766492534,45.812503814697266,1.0951795267999387e-05,152372
clmaxnoaa_meqpm2pyr_50m,Sam_Main,62.46470260620117,62.46470743836631,62.46470260620117,4.832165139134758e-06,94510
clmaxnoaa_meqpm2pyr_50m,Usk_Main,128.92391967773438,128.92394565988326,128.92391967773438,2.5982148883940678e-05,18329
clmaxnoaa_meqpm2pyr_50m,Ynd_Main,20.06623077392578,20.066230835288202,20.06623077392578,6.136242092225076e-08,47744
clminn_meqpm2pyr_50m,Eks_Main,3.398348093032837,3.3983492041766064,3.398348093032837,1.1111437694388826e-06,102284
clminn_meqpm2pyr_50m,Gud_Main,3.930213451385498,3.9302125385894087,3.930213451385498,9.127960893806631e-07,105275
clminn_meqpm2pyr_50m,Mod_Main,3.051811933517456,3.0518119306696767,3.051811933517456,2.8477793456715968e-09,152372
clminn_meqpm2pyr_50m,Sam_Main,3.162959337234497,3.162960930060311,3.162959337234497,1.5928258139119576e-06,94510
clminn_meqpm2pyr_50m,Usk_Main,3.812150001525879,3.8121496330950952,3.812150001525879,3.684307836593348e-07,18329
clminn_meqpm2pyr_50m,Ynd_Main,3.1118991374969482,3.1118988773458445,3.1118991374969482,2.601511037703119e-07,47744
clmaxsoaa_meqpm2pyr_50m,Eks_Main,71.15068054199219,71.150698056392,71.15068054199219,1.751439981489966e-05,102284
clmaxsoaa_meqpm2pyr_50m,Gud_Main,36.54209518432617,36.54208976490145,36.54209518432617,5.419424724095734e-06,105275
clmaxsoaa_meqpm2pyr_50m,Mod_Main,34.85468292236328,34.85468786916231,34.85468292236328,4.946799030847159e-06,152372
clmaxsoaa_meqpm2pyr_50m,Sam_Main,50.30626678466797,50.30626917786478,50.30626678466797,2.3931968087254063e-06,94510
clmaxsoaa_meqpm2pyr_50m,Usk_Main,108.7942123413086,108.79421272300726,108.7942123413086,3.816986691163038e-07,18329
clmaxsoaa_meqpm2pyr_50m,Ynd_Main,14.197444915771484,14.197451512231904,14.197444915771484,6.596460419672212e-06,47744
eno3_meqpm2pyr_50m,Eks_Main,20.696279525756836,20.696279476751005,20.696279525756836,4.9005830504711405e-08,102284
eno3_meqpm2pyr_50m,Gud_Main,7.562007427215576,7.562003680835906,7.562007427215576,3.7463796704884085e-06,105275
eno3_meqpm2pyr_50m,Mod_Main,12.131256103515625,12.131255250308456,12.131256103515625,8.532071689160146e-07,152372
eno3_meqpm2pyr_50m,Sam_Main,28.130218505859375,28.130219024441857,28.130218505859375,5.185824818454421e-07,94510
eno3_meqpm2pyr_50m,Usk_Main,74.94645690917969,74.9464714387037,74.94645690917969,1.452952400882168e-05,18329
eno3_meqpm2pyr_50m,Ynd_Main,12.264411926269531,12.264407569537534,12.264411926269531,4.356731997390285e-06,47744
